centre_code,centre_name,postal_code,Latitude,Longitude
PT8939,LITTLE GREENHOUSE @ WOODLANDS PTE. LTD.,730161,1.4333,103.7737
RC1807,Kay Poh Road Baptist Kindergarten,248963,1.2966,103.8291
RC1802,DARUL MAKMUR MOSQUE KINDERGARTEN,769099,1.4369,103.8343
WP0732,KINDERLAND PRESCHOOL,59764,1.2876,103.8441
SK0005,SKOOL4KIDZ CENTRE,673636,1.3874,103.7591
SK0003,SKOOL4KIDZ CENTRE,731628,1.435,103.8009
PT8412,LITTLE GREENHOUSE @ BUKIT BATOK PTE LTD,650373,1.3589,103.7504
RC1150,MORIAH CHILD CARE AND DEVELOPMENT CENTRE,529974,1.3434,103.9573
PT8938,CAMBRIDGE CDC @ DAIRY FARM PTE. LTD.,678493,1.368,103.7695
PT8831,JUDE CHILD CARE AND CHILD DEVELOPMENT CENTRE,510104,1.368,103.9587
PT7880,LITTLE GREENHOUSE @ S540 PTE LTD,550540,1.3746,103.8726
RC1813,AL-MUTTAQIN MOSQUE KINDERGARTEN,569844,1.3705,103.8459
ST0379,PCF Sparkletots Preschool @ Toa Payoh East Blk 261A (EY),311261,1.3337,103.8557
ST0099,PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 987D (CC),644987,1.3366,103.6954
PT9407,STAR LEARNERS @ TOA PAYOH PTE LTD,310259,1.3339,103.8576
PT3300,LITTLE GREENHOUSE @ S553 PTE LTD,550553,1.3717,103.8712
NT0592,MY FIRST SKOOL,370082,1.3243,103.8901
WP1112,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE. LTD.,738964,1.4449,103.7842
WP1111,SAFARI HOUSE PRESCHOOL TOA PAYOH,310530,1.3323,103.8473
WP0733,LEARNING VISION @ WORK PTE. LTD.,819642,1.362,103.9903
RC1786,SUPER TALENT CHILDCARE LTD,370093,1.3227,103.8881
RC1783,SUPER TALENT CHILDCARE LTD,164018,1.2857,103.8268
RC1772,YMCA CHILD DEVELOPMENT CENTRE (TOA PAYOH),310044,1.3364,103.854
PW0122,GROW & GLOW @ PASIR RIS 51 CENTRE,510561,1.367,103.9509
PT9529,STAR LEARNERS @ ONE-NORTH PTE LTD,139940,1.2957,103.7875
PT9526,SDM CHILDCARE CENTRE PTE. LTD.,689464,1.3769999999999998,103.7456
PT9512,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,138675,1.3052,103.7908
PT9501,SUNFLOWER PRESCHOOL @ BEDOK SOUTH PTE LTD,460159,1.319,103.9456
PT9374,STAR LEARNERS @ UBI PTE LTD,400315,1.3294,103.9033
PT9359,LEARNING VISION @ WORK PTE LTD,118523,1.2773,103.7965
PT9255,SUNFLOWER PRESCHOOL @ FRANKEL PTE LTD,458177,1.3148,103.9187
PT9189,STAR LEARNERS @ TAMPINES PTE. LTD.,520241,1.3546,103.9471
PT9186,CARPE DIEM ACE LEARNERS PTE. LTD.,659554,1.3439,103.7534
PT9169,ICHIBAN MONTESSORI KIDDIE KOLLEGE PTE. LTD.,670631,1.3866,103.7603
PT9127,BUSY BEES SINGAPORE PTE.LTD,554910,1.3745,103.8691
PT9118,SAFARI HOUSE PRESCHOOL WOODLANDS,737853,1.4348,103.8028
PT9117,BUSY BEES SINGAPORE PTE LTD,542327,1.3956,103.8886
PT9099,STAR LEARNERS @ NORTH EAST PTE. LTD.,544964,1.3963,103.8866
PT9095,JUST KIDS @ JURONG WEST PTE. LTD.,643667,1.3411,103.7023
PT9087,STAR LEARNERS PTE LTD,426165,1.3165,103.906
PT9072,STAR LEARNERS @ JURONG PTE. LTD.,609964,1.3275,103.7535
PT9048,STAR LEARNERS @ BEDOK PTE. LTD.,460064,1.3242,103.9399
PT9031,SPRING BRAINY KIDZ GROUP PTE. LTD.,400306,1.3299,103.9019
PT8979,LEARNING VISION @ WORK PTE. LTD.,269735,1.3256,103.8009
PT8879,NURTURESTARS CHILD CARE,319387,1.3298,103.8543
PT8767,STAR LEARNERS @ BISHAN CENTRAL PTE. LTD.,570510,1.3489,103.8497
PT8709,GENIUS HIVE PRE-SCHOOL PTE. LTD.,69534,1.2805,103.8492
PT8529,STAR LEARNERS @ PASIR RIS PTE. LTD.,519282,1.3823,103.9424
PT8525,CARPE DIEM KINDERACE PTE. LTD.,650626,1.3517,103.749
PT8443,CARPE DIEM KINDERCARE PTE. LTD.,470108,1.3302,103.9094
PT8434,CARPE DIEM FIRST YEARS PTE. LTD.,510129,1.3665,103.9556
PT8290,CARPE DIEM CHILDCARE PTE. LTD.,650318,1.3609,103.7472
PT7250,JUST KIDS LEARNING PLACE PTE LTD,650159,1.3486,103.7427
PT6940,SUNFLOWER CHILDCARE & DEVELOPMENT CENTRE PTE LTD,469627,1.3334,103.9269
PT5530,EQ EDUCARE PTE LTD,680309,1.3851,103.7457
PT4510,ACE @ WORK EDUCARE PTE LTD,602288,1.3389,103.7429
PT3000,BRIGHT KIDS @ PASIR RIS PTE LTD,510764,1.3763,103.9345
PT9007,Kiddiwinkie Schoolhouse Singapore Pte Ltd,574244,1.3433,103.8379
PT9238,INSPIRE KIDS INTERNATIONAL (WOODLANDS) LLP,730851,1.4402,103.7925
PT9354,DISCOVERY KIDZ EMPIRE PTE. LTD.,259225,1.3196,103.8117
PT9433,MAPLEBEAR DISCOVERY PTE LTD,600134,1.3339,103.7388
PT9400,BLOSSOM BLISSPARKLE CENTRE PTE LTD,129040,1.3217,103.7574
RC1876,Muhammadiyah Kindergarten,419006,1.3230000000000002,103.9154
RC1797,GALILEE KINDERGARTEN,609338,1.3218,103.7462
RC1863,Bethel Kinderlites,380114,1.3217,103.8868
ST0040,PCF SPARKLETOTS PRESCHOOL @ WOODLANDS BLK 677 (CC),730677,1.4394,103.8017
PT9447,MAPLEBEAR LEARNING JOURNEY PTE. LTD.,574469,1.3755,103.8325
PT8762,Shooting Star Preschool Pte Ltd,570305,1.3501,103.8387
PT8945,ETONHOUSE PRE-SCHOOL PTE LTD,398008,1.3085,103.879
NT0310,MY FIRST SKOOL,510637,1.3768,103.9403
PT8656,ODYSSEY THE GLOBAL PRESCHOOL PTE. LTD.,268669,1.3284,103.7966
WP0310,CREATIVE O PRESCHOOLERS' BAY,609921,1.3288,103.7461
PT9092,HAPPY KIDS CHILDCARE & DEVELOPMENT CENTRE,521882,1.352,103.9335
PT9371,KINGDOM EDUCATION PTE. LTD.,596152,1.344,103.7695
PT3150,BUMBLE BEE CHILD CARE CENTRE,730369,1.4334,103.7874
RC1899,Blue Lion Preschool,456532,1.3134,103.93
PT9145,ORION PRESCHOOL,436959,1.3129,103.8937
PT9735,Charis Montessori @ BLC,469315,1.3211,103.9381
PT9668,GATE Junior Preschool,467905,1.3224,103.9499
RC1866,Zion Bishan Kindergarten,579792,1.3471,103.8549
PT9097,ISMART MONTESSORI,670256,1.379,103.773
PT9541,BRILLIANT TOTS @ HOUGANG PTE. LTD,347836,1.3288,103.8693
PT9395,BRAINY BEE JUNIOR EDUCATION PTE. LTD.,367904,1.3338,103.8822
PT9647,Early Years Montessori,597475,1.3258,103.7667
PT9696,KIDSCAMPUS (CHANGI SIMEI) PTE LTD,529915,1.3449,103.9552
PT9075,GLOBAL TOTS PTE. LTD.,278418,1.3103,103.7993
PT9651,MapleBear Gracefields Pte Ltd,248668,1.3006,103.8245
PT3870,LEARNINGHILL PASIR RIS PTE LTD,519497,1.3761,103.9535
PT7180,RAINBOW CHILDCARE PTE LTD,640221,1.3464,103.7125
PT9033,BLOSSOM FANTASIA CENTRE PTE. LTD.,508668,1.3616,103.9689
PT8901,CAMBERLEY INTERNATIONAL PRE-SCHOOL PRIVATE LIMITED,549405,1.3602,103.881
PT8684,POSSO PRESCHOOL @ WEST COAST RISE PTE LTD,127473,1.3157,103.7536
PT9405,MAPLEBEAR EARLY ACHIEVERS PTE LTD,118524,1.2781,103.7968
PT8508,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,279621,1.3121,103.7896
PT8458,MODERN MONTESSORI PRESCHOOL CENTRE,579598,1.3557,103.8323
PT2850,KANOOKA SCHOOL HOUSE PTE LTD,640852,1.3474,103.6928
ST0159,PCF SPARKLETOTS PRESCHOOL @ BUKIT PANJANG BLK 254 (EY),670254,1.3796,103.7739
ST0321,PCF Sparkletots Preschool @ Bukit Panjang Blk 111 (EY),670111,1.3782,103.7684
RC1853,Sri Sathya Sai Kindergarten,510716,1.3831,103.9368
ST0077,PCF Sparkletots Preschool @ Toa Payoh East Blk 232 (CC),310232,1.3376,103.8588
PT9387,MINDCHAMPS CHINESE PRESCHOOL @ CECIL ST PTE LTD,69534,1.2805,103.8492
NT0473,MY FIRST SKOOL,541295,1.3983,103.8993
ST0186,PCF SPARKLETOTS PRESCHOOL @ BRADDELL HEIGHTS BLK 246 (CC),550246,1.3519,103.8697
NT0561,MY FIRST SKOOL,644197,1.3436,103.7139
NT0488,MY FIRST SKOOL,510487,1.3749,103.9606
NT0555,MY FIRST SKOOL,528833,1.3427,103.953
NT0509,MY FIRST SKOOL,310055,1.3374,103.8512
PT9233,HUNDRED THOUGHTS PTE LTD,119962,1.2752,103.8013
NT0230,MY FIRST SKOOL,570245,1.3603,103.844
ST0155,PCF SPARKLETOTS PRESCHOOL @ NANYANG BLK 825 (CC),640825,1.3462,103.6932
ST0119,PCF SPARKLETOTS PRESCHOOL @ KAKI BUKIT BLK 525 (CC),460525,1.3347,103.9292
NT0499,MY FIRST SKOOL,440018,1.3032,103.9143
ST0022,PCF SPARKLETOTS PRESCHOOL @ CHONG PANG BLK 142 (CC),760142,1.4308,103.8306
ST0305,PCF Sparkletots Preschool @ Jurong Central Blk 490 (KN),640490,1.3496,103.7272
NT0190,MY FIRST SKOOL,310248,1.3314,103.8559
RC1805,Ar-Raudhah Mosque Kindergarten,659919,1.3517,103.756
NT0559,MY FIRST SKOOL,730678,1.44,103.8013
NT0240,MY FIRST SKOOL,550140,1.3684,103.875
NT0535,MY FIRST SKOOL,641681,1.3444,103.7052
NT0576,MY FIRST SKOOL,643698,1.3403,103.7078
NT0593,My First Skool,544576,1.38968,103.90917
NT0494,MY FIRST SKOOL,650291,1.3437,103.7561
NT0551,MY FIRST SKOOL,330049,1.3245,103.8664
ST0006,PCF SPARKLETOTS PRESCHOOL @ CASHEW BLK 183 (CC),670183,1.38,103.763
PT8723,RAFFLES HOUSE @ PAYA LEBAR PRIVATE LIMITED,409046,1.3312,103.8883
ST0161,PCF Sparkletots Preschool @ Toa Payoh East Blk 247 (CC),310247,1.3311,103.8553
ST0110,PCF SPARKLETOTS PRESCHOOL @ BUONA VISTA BLK 32 (CC),270032,1.3062,103.7969
PT9028,DA LITTLE PRESCHOOL AT CECIL PRIVATE LIMITED,69541,1.2793,103.8484
PT8374,PAT'S SCHOOLHOUSE PTE. LTD.,228126,1.3039,103.848
PT8388,PAT'S SCHOOLHOUSE PTE. LTD.,423935,1.3062,103.9093
ST0332,PCF Sparkletots Preschool @ Yew Tee Blk 682 (KN),680682,1.4025,103.7453
ST0093,PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 694 (CC),640694,1.3431,103.7069
NT0110,MY FIRST SKOOL,310192,1.3317,103.8505
PT6560,LORNA WHISTON PRE-SCHOOL,117783,1.2857,103.7945
PT8659,CARPE DIEM KIDS ACADEMY @ WATTEN PTE. LTD.,287421,1.3277,103.807
NT0524,MY FIRST SKOOL,311014,1.3363,103.8583
PT8809,HUDA CHILDCARE PTE. LTD.,737853,1.4348,103.8028
PT9598,Dreamkids Kindergarten @ East Gate Pte Ltd,425080,1.3098,103.9078
PT8737,PAT'S SCHOOLHOUSE PTE. LTD.,237994,1.2934,103.832
PT8909,PRESCHOOL FOR MULTIPLE INTELLIGENCES INTERNATIONAL PTE. LTD.,416923,1.3215,103.9099
NT0503,MY FIRST SKOOL,520803,1.3452,103.9377
PT9736,CHATSWORTH PRESCHOOL,129781,1.2999,103.7685
PT9383,MULBERRY LEARNING CENTRE CENTRAL PTE LTD,68815,1.2777,103.8489
RC0810,CHEE HOON KOG CHILD CARE CENTRE,460520,1.3305,103.9281
PT8980,First Steps Preschool @ East Coast,440089,1.3013,103.9065
PT9737,Pink Tower Montessori Pte Ltd,423731,1.3065,103.9053
PT9703,The Little House (Montessori) Pte Ltd,287994,1.3387,103.7933
PT9731,BrainFit School House Pte Ltd,329983,1.3271,103.8465
PT9720,Wee Care Kindergarten Pte Ltd,238698,1.2974,103.8432
ST0115,PCF SPARKLETOTS PRESCHOOL @ HENDERSON-DAWSON BLK 59 (CC),142059,1.2932,103.8113
PT2480,LITTLE FAIRYLAND CHILD CARE & DEVELOPMENT CENTRE,429063,1.3096,103.9137
EB0018,E-Bridge Pre-School Pte Ltd,544709,1.3905,103.8969
PT9740,MULBERRY LEARNING CENTRE@FUSIONOPOLIS PTE. LTD.,138628,1.2981,103.7901
PT9228,ISLANDER PRE-SCHOOL PTE LTD,99982,1.2484,103.8284
NT0501,MY FIRST SKOOL,380128,1.3183,103.8878
PT8907,TWINKLEKIDZ ACADEMY PTE. LTD.,458493,1.3198,103.9214
ST0063,PCF SPARKLETOTS PRESCHOOL @ SIGLAP BLK 172 (CC),460172,1.3207,103.9447
ST0039,PCF SPARKLETOTS PRESCHOOL @ BRADDELL HEIGHTS BLK 335 (CC),550335,1.3494,103.871
ST0038,PCF SPARKLETOTS PRESCHOOL @ CHONG PANG BLK 288 (CC),760288,1.4399,103.8376
PT5300,ODYSSEY THE GLOBAL PRESCHOOL PTE LTD,436559,1.3019999999999998,103.8876
NT0549,MY FIRST SKOOL,670487,1.3892,103.7711
NT0250,MY FIRST SKOOL,600209,1.3378,103.7401
NT0280,MY FIRST SKOOL,522487,1.3608,103.9579
PT9646,Little Leader Kindergarten,760102,1.4306,103.8288
PT9646,Little Leader Kindergarten,760102,1.43275,103.82858
RC1888,BETHESDA (DEPOT WALK) PTE LTD,109590,1.2819,103.8142
RC1869,Bethesda (Bedok-Tampines) Kindergarten,469717,1.3312,103.9347
RC1838,New Life Kindergarten,739147,1.445,103.7774
NT0558,MY FIRST SKOOL,640756,1.3493,103.7007
ST0268,PCF Sparkletots Preschool @ Paya Lebar Blk 23 (KN),530023,1.3649,103.8907
ST0143,PCF SPARKLETOTS PRESCHOOL @ BEDOK RESERVOIR-PUNGGOL BLK 470C (CC),533470,1.3785,103.9008
ST0046,PCF SPARKLETOTS PRESCHOOL @ PAYA LEBAR BLK 221 (CC),530221,1.3566,103.8837
ST0270,PCF Sparkletots Preschool @ Hougang Blk 328 (DS),530328,1.3687,103.8966
PT9328,CREATIVELAND CHILDCARE AND DEVELOPMENT CENTRE@YEW TEE PTE LTD,680634,1.3966,103.7497
ST0302,PCF Sparkletots Preschool @ Boon Lay Blk 207 (DS),640207,1.3466,103.7136
ST0342,PCF Sparkletots Preschool @ Woodlands Blk 875 (KN),730875,1.4425,103.7896
ST0323,PCF Sparkletots Preschool @ Bukit Panjang Blk 422 (KN),670422,1.385,103.7697
ST0306,PCF Sparkletots Preschool @ Boon Lay Blk 631 (KN),640631,1.3432,103.7002
ST0303,PCF Sparkletots Preschool @ Boon Lay Blk 262 (KN),640262,1.3448,103.7073
ST0175,PCF SPARKLETOTS PRESCHOOL @ CASHEW (CC),678278,1.3784,103.7631
ST0146,PCF SPARKLETOTS PRESCHOOL @ BUKIT PANJANG BLK 412 (CC),670412,1.3829,103.7683
ST0137,PCF SPARKLETOTS PRESCHOOL @ WOODLANDS BLK 604 (CC),730604,1.4371,103.7964
PT9314,KIDDY UP PTE LTD,188553,1.2976,103.8522
RC1830,Little Shepherds' Schoolhouse@Church of St Francis of Assisi-JW,649368,1.3513,103.7164
PT8515,KIDZ KULTURE SCHOOLHOUSE PTE. LTD.,470743,1.3385,103.9218
PT9315,Little Kinder Montessori @ PP LLP,119759,1.28,103.789
PT8641,CARPE DIEM KIDZ UNIVERSE PTE. LTD.,118282,1.2853,103.797
PT9035,INNATE MONTESSORI @ SCIENCE PARK2 PTE. LTD.,117674,1.2865,103.7819
PT8727,MINDCHAMPS PRESCHOOL @ MBC PTE. LTD.,117439,1.2748,103.7991
PT9403,IMAN CHILDCARE (BUKIT BATOK) PTE LTD,650277,1.3474,103.758
RC1826,Little Shepherds' Schoolhouse@Church of the Holy Family,429509,1.3068,103.9069
RC1370,LITTLE BEEZ PLAYSKOOL,527491,1.3630000000000002,103.9544
PT9650,Ichiban Nurtureland Pte Ltd,680704,1.3905,103.7457
PT9744,LITTLE MOPPETS PRESCHOOL @ TAMPINES PTE LTD,522497,1.3583,103.9584
PT9695,Joyful Jenius Preschool,552542,1.3737,103.8714
PT9610,AL-NASRY@SENGKANG SOUTH KINDERGARTEN,530552,1.3788,103.8904
PT5670,KIDZMONTE CHILD DEVELOPMENT CENTRE,507528,1.3621,103.9634
PT8777,SUNLIFE EDUCARE PTE LTD,417943,1.3367,103.9107
PT9052,MY LITTLE GEMS PRIVATE LIMITED,419500,1.3206,103.9055
PT9488,ACES CHAMPION ENTERPRISE (SINGAPORE) LLP,416672,1.3192,103.9081
PT8748,AMAZING STAR MONTESSORI HOUSE (UBI),400306,1.3299,103.9019
PT9198,MAPLEBEAR SCHOOLHOUSE PTE. LTD.,409839,1.3194,103.8975
PT8736,SAFARI HOUSE PRESCHOOL,139659,1.3042,103.7792
PT9716,GUG Preschool @ Katong Pte Ltd,428751,1.3038,103.9029
PT9725,AL-NASRY CHILDCARE PTE. LTD.,520354,1.355,103.9625
PT9365,MAPLEBEAR LITTLE GEMS PTE LTD,319001,1.3431,103.8514
ST0373,PCF Sparkletots Preschool @ Marymount Blk 309 (KN),570309,1.3509,103.8376
ST0280,PCF Sparkletots Preschool @ Sengkang North Blk 231 (DS),540231,1.3893,103.9014
ST0140,PCF Sparkletots Preschool @ Sengkang North Blk 262A (CC),541262,1.3955,103.8949
PT9190,BRILLIANT KIDS LEARNING COVE,659206,1.3526,103.7493
PT8985,Josiah Montessori,48545,1.2821,103.8508
RC1789,SEVENTH-DAY ADVENTIST CONFERENCE (SINGAPORE) - ADVENTIST SCHOOLHOUSE,609648,1.3357,103.7383
RC1881,Nanyang Kindergarten,269460,1.3211,103.8065
RC1882,Nanyang Kindergarten,268155,1.3181,103.8056
RC1890,Ang Mo Kio Methodist Church Kindergarten,569383,1.3671,103.8354
NC0002,MY FIRST SKOOL,449269,1.3012,103.9052
PT9468,MINDCHAMPS PRESCHOOL @ BUONA VISTA PTE LTD,138623,1.3016,103.7933
PT9426,ACE @ WORK EDUCARE PTE LTD,609915,1.3248,103.7503
PT9523,GUG PRESCHOOL @ TAMPINES PTE LTD,529653,1.3523,103.9419
PT9115,HUDA CHILDCARE (WOODLANDS11) PTE. LTD.,737853,1.4348,103.8028
PT9653,The Montessori Playroom Kindergarten,530806,1.3711,103.8941
ST0295,PCF Sparkletots Preschool @ Bishan East-Sin Ming Blk 197 (KN),570197,1.3491,103.8507
ST0078,PCF Sparkletots Preschool @ Bishan East-Sin Ming Blk 181 (CC),570181,1.3491,103.8529
ST0121,PCF SPARKLETOTS PRESCHOOL @ MARSILING BLK 12 (CC),730012,1.4405,103.7786
PT8629,CAMBRIDGE @ SERANGOON GARDENS PTE. LTD.,557271,1.3658,103.8669
PT9040,THE LITTLE CHAMPIONS (TLC) PTE. LTD.,388410,1.3183,103.8813
PT9176,MAPLE BEAR EDUCARE PTE. LTD.,238879,1.3076,103.8284
ST0349,PCF Sparkletots Preschool @ Chong Pang Blk 122 (KN),760122,1.435,103.8311
ST0348,PCF Sparkletots Preschool @ Chong Pang Blk 107 (KN),760107,1.4322,103.8275
ST0334,PCF Sparkletots Preschool @ Marsiling Blk 32 (KN),730032,1.4434,103.7729
ST0331,PCF Sparkletots Preschool @ Yew Tee Blk 608 (DS),680608,1.3985,103.7446
ST0320,PCF Sparkletots Preschool @ Bukit Gombak Blk 535 (DS),650535,1.355,103.7504
ST0286,PCF Sparkletots Preschool @ Serangoon Blk 226 (KN),550226,1.3568,103.8709
ST0285,PCF Sparkletots Preschool @ Serangoon Blk 125 (KN),550125,1.3665,103.8721
ST0283,PCF Sparkletots Preschool @ Sengkang Central Blk 277B (EY),542277,1.3823,103.8945
ST0281,PCF Sparkletots Preschool @ Sengkang Central Blk 206A (EY),541206,1.3865,103.8967
ST0249,PCF Sparkletots Preschool @ Eunos Blk 616 (KN),470616,1.3318,103.915
ST0246,PCF Sparkletots Preschool @ Kaki Bukit Blk 526 (KN),460526,1.3342,103.9293
ST0244,PCF Sparkletots Preschool @ Siglap Blk 170 (KN),460170,1.3207,103.9461
ST0240,PCF Sparkletots Preschool @ Marine Parade Blk 46 (DS),440046,1.3051,103.9127
ST0217,PCF Sparkletots Preschool @ Radin Mas Blk 70A (KN),151070,1.287,103.8169
ST0211,PCF Sparkletots Preschool @ Telok Blangah Blk 78A (DS),101078,1.2734,103.809
ST0205,PCF SPARKLETOTS PRESCHOOL @ LIMBANG BLK 543 (EY),680543,1.3939,103.7442
ST0151,PCF SPARKLETOTS PRESCHOOL @ CHONG PANG BLK 277 (CC),760277,1.4379,103.837
ST0134,PCF SPARKLETOTS PRESCHOOL @ EUNOS BLK 629 (CC),470629,1.3343,103.9146
PT9074,MINDCHAMPS PRESCHOOL @ BEDOK PTE. LTD.,469003,1.3231,103.921
PT8965,NISSI CHILDCARE @ PASIR RIS PTE. LTD.,510443,1.3695,103.9574
PT9253,MINDCHAMPS PRESCHOOL @ BUANGKOK PTE LTD,554360,1.376,103.8706
PT7600,RED SCHOOLHOUSE PTE LTD,573955,1.3601,103.8337
PT9291,APOLLO INTERNATIONAL PRESCHOOL PRIVATE LIMITED,467903,1.3224,103.95
PT9750,Learning Adventure Preschool Pte Ltd,518531,1.3812,103.9456
PT8072,YASMINE @ FRANKEL EARLY LEARNING CENTRE,461038,1.3259,103.9258
NT0500,MY FIRST SKOOL,643648,1.339,103.6979
PT9699,LeClare @ Shenton Pte. Ltd.,68810,1.2761,103.8489
PT6620,CITIKIDS ACADEMY PTE LTD,69925,1.2818,103.8474
PT8637,CHILTERN HOUSE MOUNTBATTEN,397999,1.3082,103.8808
RC0580,BETHANY CHILD CARE CENTRE,550127,1.3656,103.8718
PT9086,WHIZ KIDS MONTESSORI PTE. LTD.,544122,1.3871,103.9057
PT9055,JOY TALENT CHILDCARE CENTRE PTE. LTD.,640541,1.3511,103.716
PT9677,BANYAN TREE EDUCATION @ AMK PTE. LTD.,569880,1.3778,103.8754
RC1460,MARINE PARADE - ASPIRATION CHILD CARE CENTRE,460201,1.3261,103.9281
PT9381,PAT'S SCHOOLHOUSE PTE. LTD.,277618,1.3284,103.7932
PT9669,MODERN MONTESSORI KINDERGARTEN,457037,1.3114,103.9293
PT9254,MINDCHAMPS PRESCHOOL@MACPHERSON PTE. LTD.,349328,1.328,103.8789
PT9588,Divinity KIndergarten,408570,1.3267,103.895
PT9167,WHARTON EASTCOAST PTE. LTD.,466601,1.3198,103.9538
PT9507,MY KIDZ COTTAGE PTE LTD,425542,1.3126,103.9132
RC0640,GREEN PASTURES CHILD CENTRE,268910,1.3218,103.8108
RC1804,Good Shepherd Convent Kindergarten,456650,1.3112,103.9326
RC1872,CHEN LI KINDERGARTEN,399711,1.3096,103.8804
RC1819,AL-ISTIQAMAH MOSQUE KINDERGARTEN,555876,1.3692,103.8756
RC1810,Al Iman Mosque Kindergarten,679943,1.3781,103.7727
RC1817,AL-ANSAR MOSQUE KINDERGARTEN,469751,1.327,103.9264
PT8957,BRIGHTON MONTESSORI CENTRES PTE. LTD.,437764,1.3001,103.8926
RC0910,PRINCE SIDDHATTHA CHILD CARE CENTRE,650215,1.3468,103.7533
PT9108,PRECIOUS ANGELS PLAYLAND,310083,1.3358,103.848
NT0410,MY FIRST SKOOL,650260,1.3509,103.759
PT8548,MODERN MONTESSORI PRESCHOOL CENTRE,650368,1.3604,103.7508
PT9268,MAPLEBEAR KIDS HOUSE PTE. LTD.,659586,1.344,103.7513
PT9534,SUPERGENIUS PRESCHOOL HBB PTE. LTD.,469662,1.3269,103.932
PT9214,PARIPOSA PTE LTD,596709,1.3396,103.769
NT0526,MY FIRST SKOOL,460001,1.3209,103.9337
PT9437,CREATIVE THINKERS PRESCHOOL PTE. LTD.,598606,1.3412,103.7721
PT8784,CHAPPIE TOTS CENTER PTE LTD,460218,1.3274,103.9339
PT8702,BRIGHTON MONTESSORI INTERNATIONAL PRE-SCHOOL @ SUNSET,597071,1.3234,103.7674
PT8900,ACADEMY KIDZ INC PTE. LTD.,469004,1.3226,103.9209
PT9612,Paper Scissors Stone Montessori Kindergarten (Bedok Resevoir Branch),470718,1.3366,103.9257
PT9122,CHILDTIME CARE & DEVELOPMENT CENTRE PTE.LTD.,737854,1.435,103.8048
PT9622,3HOUSE KINDERGARTEN (TAMPINES),520891,1.3492,103.9311
PT9531,MAPLEBEAR SHINING STARS PTE LTD,519732,1.383,103.9432
NT0567,MY FIRST SKOOL,648135,1.3419,103.7003
PT9343,LITTLE TREASURES CHILDCARE @ WDLS CIRCLE PTE LTD,730749,1.4445,103.7945
PT8447,ST. GERARD'S SCHOOL LLP,397999,1.3082,103.8808
PT8660,CHERIE HEARTS @ MOUNTBATTEN PTE. LTD.,397999,1.3082,103.8808
PT8996,CALROSE ACADEMY PTE. LTD.,737853,1.4348,103.8028
PT8365,SHEFFIELD KIDSWORLD (WLDS) PTE. LTD.,730660,1.4356,103.7994
PT3310,THE PREPARATORY PLACE,259101,1.3141,103.8243
PT9061,MAPLE BEAR ACADEMY PTE. LTD.,573968,1.3581,103.8334
PT8925,MINDCHAMPS PRESCHOOL @ BISHAN PTE. LTD.,573960,1.3591,103.834
PT9611,FIRST STEP MONTESSORI HOUSE PTE. LTD.,760716,1.4262,103.8275
PT9613,Paper Scissors Stone Montessori Kindergarten,488306,1.3436,103.9614
NT0538,MY FIRST SKOOL,510197,1.3664,103.9607
PT9416,HEARTYLAND INFANT CARE PTE LTD,688892,1.3812,103.7519
RC1770,WAT PATTHAR EDUCARE CENTRE,730664,1.4362,103.7978
PT9053,CAELUM JUNIOR @ BENDEMEER PTE. LTD.,339940,1.3163,103.8625
PT9197,TWINKLEKIDZ @ BENDEMEER PTE. LTD.,339949,1.3169,103.8631
na,PCF Sparkletots Preschool @ Potong Pasir Blk 101 (EY),340101,1.3362,103.8713
na,PCF Sparkletots Preschool @ Tampines Central Blk 713 (CC),520713,1.3592,103.9376
na,E-Bridge Pre-School Pte Ltd,822422,1.4199,103.9052
na,PCF Sparkletots Preschool @ Pioneer Blk 642 (EY),640642,1.3404,103.6958
na,PCF Sparkletots Preschool @ Pioneer Blk 665A (EY),641665,1.3401,103.7031
na,PCF Sparkletots Preschool @ Pasir Ris West Blk 517 (CC),510517,1.3747,103.9439
na,PCF Sparkletots Preschool @ Tampines East Blk 261 (EY),520261,1.3543,103.951
na,PCF Sparkletots Preschool @ Cheng San-Seletar Blk 533 (EY),560533,1.3742,103.853
na,PCF Sparkletots Preschool @ Sembawang Central Blk 309 (EY),750309,1.4468,103.8216
na,PCF Sparkletots Preschool @ Nee Soon Link Blk 408 (EY),760408,1.4263,103.8486
na,PCF Sparkletots Preschool @ Admiralty Blk 581 (DS),730581,1.4299,103.7964
na,PCF Sparkletots Preschool @ Taman Jurong Blk 150 (CC),610150,1.3272,103.7224
na,My First Skool,828603,1.40867,103.90963
