BLK_NO,ROAD_NAME,POSTAL,LATITUDE,LONGITUDE
831,HOUGANG CENTRAL,530831,1.371472665,103.8901441
365,CORPORATION DRIVE,610365,1.337725927,103.7201847
27,TOA PAYOH EAST,310027,1.332270007,103.8563604
161A,PUNGGOL CENTRAL,821161,1.3958161,103.9150182
792,YISHUN RING ROAD,760792,1.420500376,103.8323761
676,CHOA CHU KANG CRESCENT,680676,1.401916291,103.7461883
423,CANBERRA ROAD,750423,1.453741321,103.8181238
312C,SUMANG LINK,823312,1.410907282,103.9011861
312C,SUMANG LINK,823312,1.410907281,103.9011861
851,YISHUN STREET 81,760851,1.415587726,103.8368107
786E,WOODLANDS DRIVE 60,735786,1.447081041,103.8005638
435,BUKIT PANJANG RING ROAD,670435,1.386039755,103.7701963
435,BUKIT PANJANG RING ROAD,670435,1.386039746,103.7701963
103,TECK WHYE LANE,680103,1.377130782,103.753556
237,PASIR RIS STREET 21,510237,1.374079169,103.9628679
534,HOUGANG STREET 52,530534,1.377154447,103.8904913
534,HOUGANG STREET 52,530534,1.377154888,103.8904792
257,BOON LAY DRIVE,640257,1.34582026,103.7082524
931,YISHUN CENTRAL 1,760931,1.426609633,103.8373364
896,TAMPINES STREET 81,520896,1.348303278,103.9324517
896A,TAMPINES STREET 81,521896,1.348597178,103.9325463
896,TAMPINES STREET 81,520896,1.348303274,103.9324517
625,HOUGANG AVENUE 8,530625,1.37009813,103.8816713
891B,TAMPINES AVENUE 8,522891,1.349161464,103.9305856
891A,TAMPINES AVENUE 8,521891,1.348710101,103.9309634
891,TAMPINES AVENUE 8,520891,1.349209487,103.931127
891,TAMPINES AVENUE 8,NIL,1.349225005,103.9311192
891,TAMPINES AVENUE 8,520891,1.349225005,103.9311192
965,HOUGANG AVENUE 9,530965,1.378634505,103.8776155
324,CLEMENTI AVENUE 5,120324,1.315135091,103.7660545
324,CLEMENTI AVENUE 5,120324,1.315141595,103.7660562
324,CLEMENTI AVENUE 5,120324,1.315134819,103.7662732
966,JURONG WEST STREET 93,640966,1.34170246,103.692917
334,WOODLANDS STREET 32,730334,1.430044167,103.7804546
334,WOODLANDS STREET 32,730334,1.430044164,103.7804546
532,UPPER CROSS STREET,50532,1.284193538,103.8459859
902,JURONG WEST STREET 91,640902,1.339116457,103.6866098
540,WOODLANDS DRIVE 16,730540,1.428236646,103.7926869
232,SERANGOON AVENUE 3,550232,1.354747066,103.868732
263,WATERLOO STREET,180263,1.298608861,103.852267
911,HOUGANG STREET 91,530911,1.378937489,103.8838571
911,HOUGANG STREET 91,530911,1.378937423,103.8838557
67,BEDOK SOUTH AVENUE 3,460067,1.318974103,103.9440762
571,CHOA CHU KANG STREET 52,680571,1.393950952,103.7449276
535A,SERANGOON NORTH AVENUE 4,551535,1.373565354,103.8745372
604,ANG MO KIO AVENUE 5,560604,1.379866581,103.8359767
157,HOUGANG STREET 11,530157,1.353014614,103.8797029
588D,ANG MO KIO STREET 52,564588,1.371754007,103.8538833
4,LIM CHU KANG ROAD,710004,1.421752493,103.7045792
106,BEDOK RESERVOIR ROAD,470106,1.329501522,103.9093817
12,JOO SENG ROAD,360012,1.335853855,103.8789327
439C,SENGKANG WEST AVENUE,793439,1.392216912,103.8786505
154,BUKIT BATOK STREET 11,650154,1.347735583,103.743984
18D,CIRCUIT ROAD,374018,1.329404348,103.889197
243,HOUGANG STREET 22,530243,1.357641449,103.8917026
303C,ANCHORVALE LINK,543303,1.387597938,103.8902203
501,CHOA CHU KANG STREET 51,680501,1.389594981,103.743248
36,CASSIA CRESCENT,390036,1.309820509,103.8850722
915,JURONG WEST STREET 91,640915,1.34108919,103.6878703
11,JALAN BATU,431011,1.301696391,103.8825787
289B,PUNGGOL PLACE,822289,1.401343561,103.903127
963,HOUGANG AVENUE 9,530963,1.377093166,103.8778672
111,SIMEI STREET 1,520111,1.342412335,103.9495035
254,BANGKIT ROAD,670254,1.379593327,103.7738546
254,BANGKIT ROAD,670254,1.379593322,103.7738546
646,PASIR RIS DRIVE 10,510646,1.378083197,103.938173
903,TAMPINES AVENUE 4,520903,1.350976363,103.9397611
168D,PUNGGOL FIELD,824168,1.393746768,103.9140016
168D,PUNGGOL FIELD,824168,1.393746763,103.9140016
305,CANBERRA ROAD,750305,1.445570397,103.8220626
516,SERANGOON NORTH AVENUE 4,550516,1.371238381,103.8733069
243,BUKIT PANJANG RING ROAD,670243,1.380520756,103.7712911
192B,RIVERVALE DRIVE,542192,1.394219766,103.9030537
482,PASIR RIS DRIVE 4,510482,1.373758792,103.9597151
482,PASIR RIS DRIVE 4,510482,1.373744153,103.9597558
482,PASIR RIS DRIVE 4,510482,1.373758786,103.9597151
288B,PUNGGOL PLACE,822288,1.402675272,103.9032975
152,MEI LING STREET,140152,1.293831576,103.8026251
248,TAMPINES STREET 21,521248,1.35191019,103.9471088
200B,SENGKANG EAST ROAD,542200,1.387065378,103.8927356
807,YISHUN RING ROAD,760807,1.416498758,103.8315784
673C,JURONG WEST STREET 65,643673,1.344712135,103.7013131
253,KIM KEAT AVENUE,310253,1.331121949,103.8577798
268C,COMPASSVALE LINK,543268,1.384767061,103.8959578
199,BOON LAY DRIVE,640199,1.343706324,103.7144849
627,HOUGANG AVENUE 8,530627,1.369218634,103.8818831
784,YISHUN AVENUE 2,760784,1.421856387,103.8338588
171C,EDGEDALE PLAINS,823171,1.394775289,103.9134368
171C,EDGEDALE PLAINS,823171,1.394814752,103.9131609
948,JURONG WEST STREET 91,640948,1.344408267,103.6909587
264E,COMPASSVALE BOW,548264,1.381659187,103.8955049
457,SEGAR ROAD,670457,1.388176496,103.7706913
970,HOUGANG STREET 91,530970,1.37878538,103.880486
970,HOUGANG STREET 91,530970,1.378799795,103.8803638
334A,YISHUN STREET 31,761334,1.432906242,103.8446954
161,SIMEI ROAD,520161,1.345351157,103.9601209
440,JURONG WEST AVENUE 1,640440,1.351311469,103.7228363
231,LORONG 8 TOA PAYOH,310231,1.337360069,103.8594924
231,LORONG 8 TOA PAYOH,NIL,1.337463148,103.8594897
231,LORONG 8 TOA PAYOH,310231,1.336960114,103.8594897
125,PASIR RIS STREET 11,510125,1.366184324,103.9543247
129,BEDOK NORTH STREET 2,460129,1.327554432,103.9380305
263,JURONG EAST STREET 24,600263,1.34434378,103.7417961
496B,TAMPINES STREET 43,525496,1.361236856,103.9509961
446,YISHUN AVENUE 11,760446,1.423032288,103.8451598
446,YISHUN AVENUE 11,760446,1.423032288,103.8451598
163,TAMPINES STREET 12,521163,1.349532231,103.9474591
79A,TOA PAYOH CENTRAL,311079,1.334531295,103.8475657
7,JALAN BATU,431007,1.302370026,103.8835964
858,TAMPINES AVENUE 5,520858,1.354293328,103.937595
858A,TAMPINES AVENUE 5,521858,1.354292943,103.9371188
858B,TAMPINES AVENUE 5,522858,1.354292927,103.9386506
858,TAMPINES AVENUE 5,520858,1.354293322,103.937595
362,YISHUN RING ROAD,760362,1.428508539,103.8448942
107,WOODLANDS STREET 13,730107,1.437298432,103.7822271
786F,WOODLANDS DRIVE 60,736786,1.446249721,103.800418
613,BEDOK RESERVOIR ROAD,470613,1.331893274,103.917027
67,TELOK BLANGAH DRIVE,100067,1.274636589,103.8096328
62B,STRATHMORE AVENUE,143062,1.294460576,103.810979
209,BUKIT BATOK STREET 21,650209,1.34548843,103.748738
325,BUKIT BATOK STREET 33,650325,1.362601611,103.7474249
135,PASIR RIS STREET 11,510135,1.364542328,103.9574724
265A,COMPASSVALE LINK,541265,1.382268333,103.8952789
636,CHOA CHU KANG NORTH 6,680636,1.397277753,103.748932
166,WOODLANDS STREET 13,730166,1.433317738,103.7754916
367,CLEMENTI AVENUE 2,120367,1.312940672,103.7716487
127,BISHAN STREET 12,570127,1.346075894,103.8516948
186,BISHAN STREET 13,570186,1.349345586,103.8525788
186,BISHAN STREET 13,570186,1.349349432,103.8525831
835,YISHUN STREET 81,760835,1.41511033,103.8334154
115,CLEMENTI STREET 13,120115,1.323545133,103.7713288
330,ANG MO KIO AVENUE 1,560330,1.362431864,103.8510307
534,BUKIT BATOK STREET 51,650534,1.355906982,103.7504116
97A,ALJUNIED CRESCENT,381097,1.321114034,103.8861086
97,ALJUNIED CRESCENT,380097,1.321301212,103.885672
97,ALJUNIED CRESCENT,380097,1.321296734,103.885668
829,JURONG WEST STREET 81,640829,1.344977424,103.6938822
181,STIRLING ROAD,140181,1.294382132,103.8055602
15,TELOK BLANGAH CRESCENT,90015,1.277060448,103.8207621
15,TELOK BLANGAH CRESCENT,90015,1.277060448,103.8207621
15,TELOK BLANGAH CRESCENT,90015,1.276989134,103.8205411
798,YISHUN RING ROAD,760798,1.418874024,103.8332912
798,YISHUN RING ROAD,760798,1.418874024,103.8332912
798,YISHUN RING ROAD,760798,1.41882572,103.8333764
332B,ANCHORVALE LINK,542332,1.395107948,103.8914562
332B,ANCHORVALE LINK,542332,1.395107947,103.8914562
168,STIRLING ROAD,141168,1.290020507,103.803188
508,TAMPINES CENTRAL 1,520508,1.354647683,103.9455493
10,SELEGIE ROAD,180010,1.303708794,103.8505372
12,TECK WHYE LANE,680012,1.379464333,103.7556715
844,TAMPINES STREET 82,520844,1.352105835,103.9365309
844,TAMPINES STREET 82,520844,1.352102995,103.9365343
664,CHOA CHU KANG CRESCENT,680664,1.402296185,103.7504385
568,PASIR RIS STREET 51,510568,1.368749383,103.9489128
568,PASIR RIS STREET 51,510568,1.368749374,103.9489128
343,CHOA CHU KANG LOOP,680343,1.383417501,103.7456863
333,TAMPINES STREET 32,520333,1.353357195,103.9611297
333,TAMPINES STREET 32,520333,1.353164805,103.9610415
608,ANG MO KIO AVENUE 5,560608,1.3785821,103.8367603
689,HOUGANG STREET 61,530689,1.376492074,103.8857719
124D,RIVERVALE DRIVE,544124,1.387554767,103.9027303
124A,RIVERVALE DRIVE,541124,1.388133068,103.9021761
124E,RIVERVALE DRIVE,545124,1.386998863,103.9025157
124,RIVERVALE DRIVE,540124,1.387619711,103.9021587
124B,RIVERVALE DRIVE,542124,1.38829484,103.9031585
124C,RIVERVALE DRIVE,543124,1.388096407,103.9027208
124,RIVERVALE DRIVE,NIL,1.387373623,103.902244
124A,RIVERVALE DRIVE,541124,1.388133067,103.9021761
710,ANG MO KIO AVENUE 8,560710,1.371045831,103.8481868
203,TOA PAYOH NORTH,310203,1.342065202,103.8491654
203,TOA PAYOH NORTH,310203,1.342052874,103.849396
417,CHOA CHU KANG AVENUE 4,680417,1.382964984,103.7415781
539,BUKIT PANJANG RING ROAD,670539,1.382941791,103.7632483
272,TAMPINES STREET 22,520272,1.349159418,103.9502815
272,TAMPINES STREET 22,520272,1.349159408,103.9502815
272,TAMPINES STREET 22,520272,1.349159408,103.9502815
173,WOODLANDS STREET 13,730173,1.432967231,103.7778075
483A,CHOA CHU KANG AVENUE 5,681483,1.375991749,103.7370829
483B,CHOA CHU KANG AVENUE 5,682483,1.375666389,103.7374316
483,CHOA CHU KANG AVENUE 5,680483,1.375841487,103.7377574
483,CHOA CHU KANG AVENUE 5,680483,1.375841486,103.7377574
730,JURONG WEST STREET 72,640730,1.346108864,103.698427
730,JURONG WEST STREET 72,640730,1.346108864,103.698427
205,TOA PAYOH NORTH,310205,1.34227486,103.8480503
205,TOA PAYOH NORTH,310205,1.342209483,103.8477276
61,NEW UPPER CHANGI ROAD,461061,1.322754699,103.9407764
246,HOUGANG STREET 22,530246,1.358762584,103.8914601
246,HOUGANG STREET 22,530246,1.358816415,103.8914482
436,FAJAR ROAD,670436,1.382259136,103.7702689
436,FAJAR ROAD,670436,1.382259565,103.7702681
314,YISHUN RING ROAD,760314,1.431731417,103.8417528
477,PASIR RIS DRIVE 6,510477,1.374475956,103.9584418
477,PASIR RIS DRIVE 6,510477,1.374491769,103.9582625
107,SIMEI STREET 1,520107,1.34216114,103.9504899
313,SHUNFU ROAD,570313,1.351519255,103.8372288
313,SHUNFU ROAD,570313,1.351478813,103.8371852
28,TANGLIN HALT ROAD,140028,1.298543257,103.7998979
111,MCNAIR ROAD,320111,1.321303988,103.8582727
111,MCNAIR ROAD,320111,1.321311736,103.8582507
85,CIRCUIT ROAD,370085,1.322652411,103.8857553
29,KELANTAN ROAD,200029,1.305734406,103.8571215
180,BEDOK NORTH ROAD,460180,1.326713488,103.9408922
557,CHOA CHU KANG NORTH 6,680557,1.39556991,103.7443328
444,TAMPINES STREET 42,520444,1.358340969,103.9513797
165,GANGSA ROAD,670165,1.37685097,103.7651237
57,CHAI CHEE DRIVE,460057,1.325926451,103.9203125
126D,EDGEDALE PLAINS,824126,1.393783889,103.9109815
572,CHOA CHU KANG STREET 52,680572,1.393717621,103.7453038
19,MARINE TERRACE,440019,1.304522102,103.915054
539,ANG MO KIO AVENUE 10,560539,1.375374291,103.8542588
656,WOODLANDS RING ROAD,730656,1.436985964,103.7991179
528,SERANGOON NORTH AVENUE 4,550528,1.371418524,103.8721798
653B,JURONG WEST STREET 61,642653,1.336073093,103.6967154
290G,BUKIT BATOK STREET 24,656290,1.343377778,103.7571747
981C,BUANGKOK CRESCENT,533981,1.380448016,103.8795793
227,TAMPINES STREET 23,521227,1.354707981,103.9550027
504A,YISHUN STREET 51,761504,1.418070552,103.8440833
504A,YISHUN STREET 51,761504,1.41776315,103.8443676
242,JURONG EAST STREET 24,600242,1.341903505,103.7427969
126,BUKIT BATOK CENTRAL,650126,1.351923241,103.746722
271A,SENGKANG CENTRAL,541271,1.385955885,103.8946548
31,MARSILING DRIVE,730031,1.442985955,103.7723427
273A,COMPASSVALE LINK,541273,1.384074856,103.8949397
232,PENDING ROAD,670232,1.37647118,103.772398
271,TAMPINES STREET 21,520271,1.349808323,103.949578
659,JALAN TENAGA,410659,1.334332462,103.906386
440,ANG MO KIO AVENUE 10,560440,1.366427898,103.8543115
184,PASIR RIS STREET 11,510184,1.365232514,103.9602833
132,POTONG PASIR AVENUE 1,350132,1.334175483,103.8656107
686B,WOODLANDS DRIVE 73,732686,1.44263057,103.8063127
491C,TAMPINES STREET 45,522491,1.362100169,103.954909
609,BUKIT PANJANG RING ROAD,670609,1.382857341,103.7620101
17,REDHILL CLOSE,151017,1.285226663,103.8176748
11,TOH YI DRIVE,590011,1.338002612,103.7726033
144,PETIR ROAD,670144,1.375815937,103.7675635
497J,TAMPINES STREET 45,527497,1.359264167,103.959504
228,TAMPINES STREET 23,521228,1.355603532,103.9546521
161,PASIR RIS STREET 13,510161,1.363744014,103.9619355
95,BEDOK NORTH AVENUE 4,460095,1.333869994,103.9420567
95,BEDOK NORTH AVENUE 4,460095,1.333869993,103.9420567
724,YISHUN STREET 71,760724,1.426474819,103.8299159
323,SERANGOON AVENUE 3,550323,1.351168574,103.8694085
196,RIVERVALE DRIVE,540196,1.392836795,103.9031463
124,TAMPINES STREET 11,521124,1.345184289,103.9497933
911,TAMPINES STREET 91,520911,1.349831891,103.9395686
10,JALAN BATU,431010,1.302044883,103.8828871
10,JALAN BATU NILAM,669130,1.360310013,103.762805
10,JALAN BATU,431010,1.302012898,103.8829229
581,WOODLANDS DRIVE 16,730581,1.4298903,103.7964039
581,WOODLANDS DRIVE 16,730581,1.4298903,103.7964039
265,TAMPINES STREET 21,520265,1.352453492,103.9502389
265,TAMPINES STREET 21,520265,1.352443784,103.9500296
129A,BUKIT MERAH VIEW,151129,1.283503071,103.8233537
129,BUKIT MERAH VIEW,150129,1.283578705,103.8238192
129,BUKIT MERAH VIEW,150129,1.283578707,103.8238192
235,YISHUN STREET 21,760235,1.434228893,103.838544
235,YISHUN STREET 21,760235,1.434348615,103.8386141
468A,ADMIRALTY DRIVE,751468,1.450513313,103.8137293
589C,MONTREAL DRIVE,753589,1.449712836,103.8248907
680,HOUGANG AVENUE 8,530680,1.371950341,103.8853193
102D,PUNGGOL FIELD,824102,1.398480708,103.9052498
219,PASIR RIS STREET 21,510219,1.369264492,103.9616926
491G,TAMPINES STREET 45,526491,1.363611225,103.9543332
608,HOUGANG AVENUE 4,530608,1.370844205,103.8854319
26,TECK WHYE LANE,680026,1.377621124,103.75574
619,YISHUN RING ROAD,760619,1.419114769,103.8349352
370,HOUGANG STREET 31,530370,1.363820734,103.8895728
105,RIVERVALE WALK,540105,1.382156131,103.9007119
255,SIMEI STREET 1,520255,1.342429017,103.9517586
110,BEDOK RESERVOIR ROAD,470110,1.330144804,103.910318
657,YISHUN AVENUE 4,760657,1.422240771,103.839349
230,ANG MO KIO AVENUE 3,560230,1.368854452,103.8378964
230,ANG MO KIO AVENUE 3,560230,1.368750415,103.8379934
230,ANG MO KIO AVENUE 3,560230,1.368854444,103.8378964
782B,WOODLANDS CRESCENT,732782,1.447469801,103.8032271
320,SEMBAWANG CLOSE,750320,1.446437842,103.8188585
158C,RIVERVALE CRESCENT,543158,1.38818826,103.9071458
331,SERANGOON AVENUE 3,550331,1.34964854,103.8702122
404,BUKIT BATOK WEST AVENUE 7,650404,1.365517079,103.7451439
306A,PUNGGOL PLACE,821306,1.406092596,103.9053953
306A,PUNGGOL PLACE,821306,1.406092593,103.9053953
9,BOON KENG ROAD,330009,1.316051181,103.8612187
389,TAMPINES STREET 32,520389,1.354934221,103.9578643
392,BUKIT BATOK WEST AVENUE 5,650392,1.365866084,103.7533233
129,MARSILING RISE,730129,1.437811367,103.778702
121,YISHUN STREET 11,760121,1.434368977,103.830143
437,CHOA CHU KANG AVENUE 4,680437,1.384109801,103.7406455
8,UPPER BOON KENG ROAD,380008,1.312707295,103.8706906
263,TAMPINES STREET 21,520263,1.35330603,103.9511443
263,TAMPINES STREET 21,520263,1.35329703,103.951491
102,BEDOK RESERVOIR ROAD,470102,1.328491877,103.9092652
857A,TAMPINES STREET 83,521857,1.354291278,103.9351345
667B,PUNGGOL DRIVE,822667,1.402110703,103.9149166
503,BUKIT BATOK STREET 52,650503,1.351441493,103.7536967
48,MOH GUAN TERRACE,161048,1.283991598,103.8310708
211,BISHAN STREET 23,570211,1.356152907,103.848977
674,HOUGANG AVENUE 8,530674,1.372172878,103.8846458
224,SIMEI STREET 4,520224,1.34287179,103.9575618
808C,CHAI CHEE ROAD,463808,1.32789303,103.9238749
410,SAUJANA ROAD,670410,1.382495024,103.7673191
129,YISHUN STREET 11,760129,1.433711667,103.831815
669B,EDGEFIELD PLAINS,822669,1.404536069,103.9140128
641,HOUGANG AVENUE 8,530641,1.371276006,103.8800587
412,EUNOS ROAD 5,400412,1.318315638,103.8990247
148,MEI LING STREET,140148,1.294316074,103.8044662
928,TAMPINES STREET 91,520928,1.345973363,103.9402106
544,HOUGANG AVENUE 8,530544,1.378449874,103.8918977
96,WHAMPOA DRIVE,320096,1.321556727,103.8556661
203,MARSILING DRIVE,730203,1.443782458,103.7744166
376B,HOUGANG STREET 32,532376,1.364123377,103.8940907
416,YISHUN AVENUE 11,760416,1.423732891,103.8460823
777,WOODLANDS CRESCENT,730777,1.447860593,103.799328
807A,CHAI CHEE ROAD,461807,1.327073879,103.9231882
330,YISHUN RING ROAD,760330,1.430941645,103.8425748
168B,SIMEI LANE,522168,1.342611984,103.9587681
109A,EDGEDALE PLAINS,821109,1.394721864,103.9098738
82A,LORONG 4 TOA PAYOH,311082,1.335979527,103.8489539
167,STIRLING ROAD,140167,1.29003093,103.8026043
788,YISHUN AVENUE 2,760788,1.421064828,103.8339785
438B,SENGKANG WEST AVENUE,792438,1.392745183,103.87772
839,TAMPINES STREET 83,520839,1.351205652,103.9345357
635B,SENJA ROAD,672635,1.386602752,103.7577105
553,WOODLANDS DRIVE 44,730553,1.43161422,103.795072
228,BUKIT BATOK CENTRAL,650228,1.348659458,103.7537946
324,HOUGANG AVENUE 5,530324,1.367504586,103.8974183
30,JALAN KLINIK,160030,1.287669769,103.8282029
676,HOUGANG AVENUE 8,530676,1.371535286,103.8842232
105C,EDGEFIELD PLAINS,823105,1.397672035,103.9055988
53,SIMS PLACE,380053,1.317823747,103.8800776
53,SIMS PLACE,NIL,1.317830793,103.8800721
251,BISHAN STREET 22,570251,1.361910207,103.8441706
251,BISHAN STREET 22,570251,1.361910243,103.8441705
251,BISHAN STREET 22,570251,1.361910239,103.8441705
275,TOH GUAN ROAD,600275,1.341061857,103.7479644
147,LORONG 2 TOA PAYOH,310147,1.334546832,103.8450777
206,CLEMENTI AVENUE 6,120206,1.321501158,103.7622287
811,TAMPINES AVENUE 4,520811,1.346572757,103.9373403
811,TAMPINES AVENUE 4,520811,1.34656173,103.93734
811,TAMPINES AVENUE 4,520811,1.34656173,103.93734
306,TAMPINES STREET 32,520306,1.352928055,103.9558671
668D,JURONG WEST STREET 64,644668,1.341257872,103.7030009
786C,WOODLANDS DRIVE 60,733786,1.445818677,103.8010689
529,WOODLANDS DRIVE 14,730529,1.431634146,103.792879
977,JURONG WEST STREET 93,640977,1.33969366,103.6939154
10,JALAN BUKIT HO SWEE,161010,1.28745837,103.8326758
229,BUKIT BATOK EAST AVENUE 3,650229,1.348276604,103.7546809
,NIL,NIL,1.383083024,103.7470766
215,CHOA CHU KANG CENTRAL,680215,1.382893631,103.7471209
215,CHOA CHU KANG CENTRAL,NIL,1.382868605,103.7471637
215,CHOA CHU KANG CENTRAL,680215,1.382891732,103.7471251
356A,ADMIRALTY DRIVE,751356,1.449441345,103.8168524
473,SEGAR ROAD,670473,1.388237313,103.7721445
177,TOA PAYOH CENTRAL,310177,1.333900341,103.8488548
177,TOA PAYOH CENTRAL,310177,1.333902459,103.8488447
43,CIRCUIT ROAD,370043,1.326482283,103.8855449
938,JURONG WEST STREET 91,640938,1.34287699,103.6897726
130,MARSILING RISE,730130,1.438126441,103.7787005
51,COMMONWEALTH DRIVE,141051,1.30153487,103.7976404
603,ELIAS ROAD,510603,1.376851785,103.943719
606,CHOA CHU KANG STREET 62,680606,1.398435726,103.7438196
577,ANG MO KIO AVENUE 10,560577,1.371787328,103.8558544
323,UBI AVENUE 1,400323,1.328033656,103.9043983
675,HOUGANG AVENUE 8,530675,1.371888953,103.8843633
424B,YISHUN AVENUE 11,762424,1.423245545,103.8485419
96,GEYLANG BAHRU,330096,1.323380611,103.8704616
415,HOUGANG AVENUE 10,530415,1.375175075,103.8965377
740,PASIR RIS STREET 71,510740,1.377907406,103.9359844
543,PASIR RIS STREET 51,510543,1.369054029,103.9514965
531,SERANGOON NORTH AVENUE 4,550531,1.374819362,103.8751253
111,RIVERVALE WALK,540111,1.384397167,103.9008116
354D,ADMIRALTY DRIVE,754354,1.450783882,103.8186449
477B,UPPER SERANGOON VIEW,532477,1.378812052,103.9042296
109,BUKIT BATOK WEST AVENUE 6,650109,1.347003767,103.7461704
449,SIN MING AVENUE,570449,1.358081063,103.8307906
4,LORONG 7 TOA PAYOH,310004,1.339044798,103.8555411
4,LORONG 7 TOA PAYOH,310004,1.339044798,103.8555411
163,GANGSA ROAD,670163,1.376263241,103.764451
501A,WELLINGTON CIRCLE,751501,1.451769196,103.8207817
235,JURONG EAST STREET 21,600235,1.339975979,103.74216
433,YISHUN AVENUE 6,760433,1.420911806,103.8472933
